ΑΚΑΔΗΜΑΙΚΟ ΕΤΟΣ ΠΛΗΡΕΣ,ΑΚΑΔΗΜΑΙΚΟ ΕΤΟΣ,ΧΡΟΝΟΠΕΡΙΟΔΟΣ,ΠρώτοΤουΑΠΟ ΗΜΕΡΟΜΗΝΙΑ,ΠρώτοΤουΕΩΣ ΗΜΕΡΟΜΗΝΙΑ,ΠρώτοΤουΗΜΕΡΑ,ΠρώτοΤου(ΤΜΗΜΑ ΚΑΤΑΝΟΜΗ),ΠρώτοΤου(ΤΜΗΜΑ (ΔΕΣΜΕΥΣΗ) ***),ΠρώτοΤου(Π/Μ ***),ΠρώτοΤου(ΕΞΑΜ ***),ΠρώτοΤου(Υ/Ε ***),ΠρώτοΤου(ΚΩΔ ΜΑΘΗΜ ***),ΠρώτοΤου(ΛΕΚΤ ΜΑΘΗΜ),ΠρώτοΤου(ΔΙΔ ΜΟΝΑΔΕΣ),ΠρώτοΤου(ΔΙΔΑΣΚΩΝ),ΠρώτοΤουΗΜΕΡΟΜΗΝΙΑ ΜΙΑΣ ΜΕΡΑΣ,ουΠρώτοΤουΩΡΕΣ ΑΠΟ-ΕΩΣ:00,ουΤελευταίοΤουΩΡΕΣ ΑΠΟ-ΕΩΣ:00,ΠρώτοΤουΠρώτοΤουΩΡΕΣ ΑΠΟ-ΕΩΣ,ΠρώτοΤουΤελευταίοΤουΩΡΕΣ ΑΠΟ-ΕΩΣ,ΠρώτοΤουΑναγνωριστικό,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,1,ΤΟΠΑ,1,Π,8,Υ,800069,,,,,15:00:00,16:00:00,14:00-15:00,15:00-16:00,68987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,3,ΤΟΠΑ,1,Π,4,Υ,800075,,,,,13:00:00,14:00:00,12:00-13:00,13:00-14:00,85199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,1,ΤΟΠΑ,1,Π,6,Ε,800107,,,,,11:00:00,12:00:00,10:00-11:00,11:00-12:00,69555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,3,ΤΟΠΑ,1,Π,2,Υ,800109,,,,,15:00:00,16:00:00,14:00-15:00,15:00-16:00,85373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,1,ΤΟΠΑ,1,Π,2,Υ,800110,,,,,17:00:00,18:00:00,16:00-17:00,17:00-18:00,69561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,1,ΤΟΠΑ,1,Π,2,Υ,800111,,,,,15:00:00,16:00:00,14:00-15:00,15:00-16:00,69559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,2,ΤΟΠΑ,1,Π,4,Υ,800112,,,,,09:00:00,10:00:00,08:00-09:00,09:00-10:00,77660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,1,ΚΟΙΝ,1,Π,8,Ε,800128,,,,,19:00:00,20:00:00,18:00-19:00,19:00-20:00,69027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,1,ΚΟΙΝ,1,,,,800128??,,,,,17:00:00,18:00:00,16:00-17:00,17:00-18:00,69025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,1,ΤΟΠΑ,1,Π,6,Ε,800134,,,,,09:00:00,10:00:00,08:00-09:00,09:00-10:00,69553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,5,ΤΟΠΑ,1,Π,6,Ε,800135,,,,,15:00:00,16:00:00,14:00-15:00,15:00-16:00,101587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,1,ΤΟΠΑ,1,Π,6,Ε,800136,,,,,15:00:00,16:00:00,14:00-15:00,15:00-16:00,69177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,2,ΠΕΙ,ΓΡ ΣΤΑΔ,,,,ΓΡ ΣΤΑΔ,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,77354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,3,ΔΔ,1,Μ,,,ΔΔ ΠΜΣ,,,"ΧΑΝΟΣ, ΚΡΙΑΡΗ",,19:00:00,18:00:00,18:00-19:00,17:00-18:00,85507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,3,ΔΔ,1,Μ,,,ΔΔ ΠΜΣ ΜΠΩΛΟΣ,,,ΜΠΩΛΟΣ,,18:00:00,21:00:00,17:00-18:00,20:00-21:00,85434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,3,ΔΔ,1,,,,ΔΔ ΠΜΣ ΣΥΝΔ ΤΣΑΜΗΣ?,,,,,20:00:00,22:00:00,19:00-20:00,21:00-22:00,85224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,1,ΓΤΔ,6,,,,ΔΕΠΣ,,,,,16:00:00,22:00:00,15:00-16:00,21:00-22:00,69731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,1,ΕΜΕΠ,1,Μ,,,ΕΜΕΠ,,,,,21:00:00,22:00:00,20:00-21:00,21:00-22:00,69047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,1,ΚΑ,1,,,,ΚΑ,,,,,09:00:00,22:00:00,08:00-09:00,21:00-22:00,69391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,2,ΚΟΙΝ,5,,,,ΚΟΙΝ ΠΜΣ ΖΑΡΑΦΩΝΙΤΟΥ,,,,,19:00:00,21:00:00,18:00-19:00,20:00-21:00,77652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,1,ΚΟΙΝ,5,Μ,,,ΚΟΙΝ ΠΜΣ ΚΟΙΝ ΚΑΝΤΖΑΡΑ,,,,,17:00:00,19:00:00,16:00-17:00,18:00-19:00,69851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,3,ΠΕΙ,2,,,,ΚΠ,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,85431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,1,ΚΟΙΝ,,,,,"ΚΠ 03/04/17, 08/05/17, 12/06/17 ΠΕΤΡΑΚΗ",,,,,18:00:00,21:00:00,17:00-18:00,20:00-21:00,69937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,1,ΔΔ,1,Μ,,,ΝΟΜΙΚΟΣ,,,ΝΟΜΙΚΟΣ,,17:00:00,22:00:00,16:00-17:00,21:00-22:00,69970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,1,ΓΤΔ,2,Μ,,,ΠΕΙ,,,ΦΟΥΝΤΕΔΑΚΗ,,16:00:00,15:00:00,15:00-16:00,14:00-15:00,69092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,3,ΔΔ,ΠΕΡΣΙΚΑ,,,,ΠΕΡΣΙΚΑ,,,,,13:00:00,14:00:00,12:00-13:00,13:00-14:00,85501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,3,ΚΟΙΝ,5,Μ,,,ΨΥΧ ΠΜΣ,,,,,20:00:00,21:00:00,19:00-20:00,20:00-21:00,85670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,5,ΨΥΧ,5,,,,ΨΥΧ ΦΡΟΝΤΙΣΤΗΡΙΟ,,,,,18:00:00,20:00:00,17:00-18:00,19:00-20:00,101738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,35,13/02/17,26/05/17,3,ΔΔ,1,,,,"ΨΥΧ, ΔΔ",,,,,17:00:00,19:00:00,16:00-17:00,18:00-19:00,85221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,1,ΔΔ,1,,,,?ΔΔ 700186 ΜΕΤΑΦ,,,,,15:00:00,16:00:00,14:00-15:00,15:00-16:00,67915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,3,ΔΕΠΣ,6,,,,"?ΔΔ ΠΜΣ ΒΟΓΚΛΗΣ, ΚΡΙΑΡΗ",,,,,19:00:00,20:00:00,18:00-19:00,19:00-20:00,84043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,3,ΕΜΕΠ,ΚΑ (ΔΕΠΣ),,,,?ΔΕΠΣ 22/12/16 ΑΝΑΠΛ,,,,,18:00:00,20:00:00,17:00-18:00,19:00-20:00,83916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,2,,?ΕΜΕΠ,,,,"?ΕΜΕΠ, ΚΠ ΠΜΣ",,,,,16:00:00,18:00:00,15:00-16:00,17:00-18:00,76329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,5,ΔΔ,1,,,,?ΤΟΠΑ ΜΕΤΑΦ,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,100613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,1,ΠΕΙ,2,Π,1,ΥΠ,18932,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,68197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,2,ΕΜΕΠ,2,Π,5,ΕΕ,110004,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,75998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,3,ΠΕΙ,2,Π,1,ΥΠ,18933,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,83907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,3,ΕΜΕΠ,2,Π,1,ΥΕ,18935,,,,,18:00:00,20:00:00,17:00-18:00,19:00-20:00,84006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,5,ΠΕΙ,2,Π,1,ΥΕ,110011  Α,,,,,18:00:00,20:00:00,17:00-18:00,19:00-20:00,100274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,3,ΠΕΙ,2,Π,5,ΕΕ,110019,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,83871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,1,ΠΕΙ,2,Π,3,ΥΠ,18939,,,,,18:00:00,20:00:00,17:00-18:00,19:00-20:00,68206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,1,ΠΕΙ,2,Π,5,ΕΕ,110095,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,67987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,1,ΕΜΕΠ,2,Π,5,ΕΕ,18941,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,67783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,2,ΔΔ,2,Π,1,ΥΕ,18942,,,,,12:00:00,14:00:00,11:00-12:00,13:00-14:00,75821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,5,ΠΕΙ,2,Π,5,ΕΕ,110268,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,100085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,3,ΠΕΙ,2,Π,5,ΕΕ,110295,,,,,12:00:00,14:00:00,11:00-12:00,13:00-14:00,84198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,5,ΔΕΠΣ,2,Π,3,ΥΠ,18945,,,,,16:00:00,18:00:00,15:00-16:00,17:00-18:00,100128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,1,ΠΕΙ,2,Π,5,ΕΕ,18946,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,67873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,1,ΠΕΙ,2,Π,5,ΕΕ,18947,,,,,18:00:00,20:00:00,17:00-18:00,19:00-20:00,67990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,3,ΚΟΙΝ,2,Π,5,ΕΕ,18948,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,84165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,2,ΠΕΙ,2,Π,1,Υ,110344,,,,,19:00:00,21:00:00,18:00-19:00,20:00-21:00,75774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,2,ΔΕΠΣ,2,Π,5,ΕΕ,18951,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,75788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,3,ΠΕΙ,2,Π,1,ΥΕ,18953,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,84471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,1,ΠΕΙ,2,Π,1,ΥΠ,18960,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,68203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,1,ΠΕΙ,2,Π,5,ΕΕ,18961,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,67879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,2,ΠΕΙ,2,Π,5,ΕΕ,110421,,,,,12:00:00,14:00:00,11:00-12:00,13:00-14:00,76091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,3,ΠΕΙ,2,Π,5,ΕΕ,110425,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,84093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,2,ΕΜΕΠ,2,Π,5,ΕΕ,18963,,,,,18:00:00,20:00:00,17:00-18:00,19:00-20:00,76007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,1,ΚΠ,2,Π,5,ΕΕ,18967,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,68059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,5,ΠΕΙ,2,Π,5,ΕΕ,18970,,,,,12:00:00,14:00:00,11:00-12:00,13:00-14:00,100412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,2,ΠΕΙ,2,Π,5,ΕΕ,18972,,,,,12:00:00,14:00:00,11:00-12:00,13:00-14:00,75983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,1,ΚΠ,2,Π,5,ΕΕ,110450,,,,,12:00:00,14:00:00,11:00-12:00,13:00-14:00,68056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,3,ΔΕΠΣ,2,Π,3,ΕΕ,18976,,,,,12:00:00,14:00:00,11:00-12:00,13:00-14:00,84018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,5,ΠΕΙ,2,Π,1,ΥΕ,18978,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,100229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,3,ΠΕΙ,2,Π,5,ΕΕ,110458,,,,,12:00:00,14:00:00,11:00-12:00,13:00-14:00,84090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,5,ΚΑ,2,Π,5,ΕΕ,110462,,,,,18:00:00,20:00:00,17:00-18:00,19:00-20:00,100202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,2,ΠΕΙ,2,Π,1,ΥΕ,18983,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,75914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,1,ΕΜΕΠ,ΕΜΕΠ (ΠΕΙ 2016),Π,1,ΥΕ,18987,,,,,12:00:00,14:00:00,11:00-12:00,13:00-14:00,67696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,3,ΕΜΕΠ,2,Π,1,ΥΕ,18989,,,,,12:00:00,14:00:00,11:00-12:00,13:00-14:00,84108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,1,ΓΤΔ,2,Π,,ΣΕΜ,18991,,,,,12:00:00,14:00:00,11:00-12:00,13:00-14:00,68272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,5,ΠΕΙ,2,Π,3,ΕΕ,110481,,,,,12:00:00,14:00:00,11:00-12:00,13:00-14:00,100232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,2,ΠΕΙ,2,Π,5,ΕΕ,18994,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,75986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,5,ΚΑ,2,Π,5,ΕΕ,110485,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,100487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,2,ΠΕΙ,2,Π,,ΣΕΜ,18995,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,76364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,2,ΓΤΔ,2,Π,,ΣΕΜ,18996,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,76376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,5,ΓΤΔ,2,Π,,ΣΕΜ,18997,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,100703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,3,ΚΠ,2,Π,5,ΕΕ,19001,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,84201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,5,ΠΕΙ,2,Π,5,ΕΕ,110498,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,100415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,3,ΠΕΙ,2,Π,5,ΕΕ,110504,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,84195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,2,ΔΕΠΣ,6,Π,5,Ε,120084,,,,,12:00:00,14:00:00,11:00-12:00,13:00-14:00,75929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,2,ΔΕΠΣ,6,Π,5,Υ,19010,,,,,16:00:00,18:00:00,15:00-16:00,17:00-18:00,75933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,5,ΔΕΠΣ,6,Π,7,Υ,19011,,,,,16:00:00,18:00:00,15:00-16:00,17:00-18:00,100236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,5,ΔΕΠΣ,6,Π,7,Υ,19017,,,,,19:00:00,21:00:00,18:00-19:00,20:00-21:00,100239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,1,ΚΑ,6,Π,1,Υ,19027,,,,,17:00:00,19:00:00,16:00-17:00,18:00-19:00,67683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,2,ΔΕΠΣ,6,Π,1,Υ,19030,,,,,12:00:00,14:00:00,11:00-12:00,13:00-14:00,75767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,5,ΨΥΧ,6,Π,1,Υ,19032,,,,,19:00:00,21:00:00,18:00-19:00,20:00-21:00,100131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,1,ΔΕΠΣ,6,Π,7,Υ,19044,,,,,13:00:00,15:00:00,12:00-13:00,14:00-15:00,67823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,1,ΔΕΠΣ,6,Π,3,Υ,19045,,,ΑΡΒΑΝΙΤΟΠΟΥΛΟΣ,,12:00:00,14:00:00,11:00-12:00,13:00-14:00,68630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,1,ΔΕΠΣ,6,Π,7,Υ,19054,,,,,19:00:00,21:00:00,18:00-19:00,20:00-21:00,67829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,2,ΔΕΠΣ,6,Π,7,Υ,19057,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,76672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,3,ΔΕΠΣ,6,Π,1,Υ,19059,,,,,12:00:00,14:00:00,11:00-12:00,13:00-14:00,84414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,3,33,03/10/16,13/01/07,2,ΔΕΠΣ,6,Π,1,Υ,19062,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,75782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
