1,ΕΕ,22/5/2018,11/6/2018,29/5/2018,2,ΠΕΙ,,,,8,08:00-09:00,09:00-10:00,08:00-09:00,09:00-10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-29,537686
1,ΕΕ,22/5/2018,11/6/2018,29/5/2018,2,ΠΕΙ,,,,9,16:00-17:00,17:00-18:00,16:00-17:00,17:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-29,537687
1,ΕΕ,22/5/2018,11/6/2018,29/5/2018,2,ΠΕΙ,,,,11,08:00-09:00,09:00-10:00,08:00-09:00,09:00-10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-29,537688
1,ΕΕ,22/5/2018,11/6/2018,29/5/2018,2,ΠΕΙ,,,,12,08:00-09:00,13:00-14:00,08:00-09:00,13:00-14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-29,537689
1,ΕΕ,22/5/2018,11/6/2018,29/5/2018,2,ΠΕΙ,,,,21,08:00-09:00,19:00-20:00,08:00-09:00,19:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-29,537690
1,ΕΕ,22/5/2018,11/6/2018,29/5/2018,2,ΠΕΙ,,,,39,08:00-09:00,21:00-22:00,08:00-09:00,21:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-29,537691
1,ΕΕ,22/5/2018,11/6/2018,29/5/2018,2,ΠΕΙ,,,,ΑΙΘΣΤ12_Γ_ΠΕΙ_ΕΡΓ,08:00-09:00,21:00-22:00,08:00-09:00,21:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-29,537692
1,ΕΕ,22/5/2018,11/6/2018,29/5/2018,2,ΠΜΣ ΚΟΙΝ ΖΑΡΑΦΩΝΙΤΟΥ,,,,31,18:00-19:00,20:00-21:00,18:00-19:00,20:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-29,537693
1,ΕΕ,22/5/2018,11/6/2018,30/5/2018,3,ΔΕΠΣ,,,,49,08:00-09:00,21:00-22:00,08:00-09:00,21:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-30,537694
1,ΕΕ,22/5/2018,11/6/2018,30/5/2018,3,ΔΕΠΣ,,,,71,08:00-09:00,21:00-22:00,08:00-09:00,21:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-30,537695
1,ΕΕ,22/5/2018,11/6/2018,30/5/2018,3,ΚΠ,,,,14,12:00-13:00,13:00-14:00,12:00-13:00,13:00-14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-30,537696
1,ΕΕ,22/5/2018,11/6/2018,30/5/2018,3,ΚΠ,,,,20,12:00-13:00,13:00-14:00,12:00-13:00,13:00-14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-30,537697
1,ΕΕ,22/5/2018,11/6/2018,30/5/2018,3,ΠΕΙ,,,,3,18:00-19:00,19:00-20:00,18:00-19:00,19:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-30,537698
1,ΕΕ,22/5/2018,11/6/2018,30/5/2018,3,ΠΕΙ,,,,6,18:00-19:00,19:00-20:00,18:00-19:00,19:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-30,537699
1,ΕΕ,22/5/2018,11/6/2018,30/5/2018,3,ΠΕΙ,,,,8,16:00-17:00,17:00-18:00,16:00-17:00,17:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-30,537700
1,ΕΕ,22/5/2018,11/6/2018,30/5/2018,3,ΠΕΙ,,,,12,08:00-09:00,09:00-10:00,08:00-09:00,09:00-10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-30,537701
1,ΕΕ,22/5/2018,11/6/2018,30/5/2018,3,ΠΕΙ,,,,21,08:00-09:00,19:00-20:00,08:00-09:00,19:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-30,537702
