2452,15096,3,trtransfer,2018-05-04 15:55:12,,406,12:00:00,14:00:00,5
2453,15097,4,trtransfer,2018-05-04 15:55:12,,406,12:00:00,14:00:00,5
2454,15098,5,trtransfer,2018-05-04 15:55:12,,406,12:00:00,14:00:00,5
2455,15099,4,trtransfer,2018-05-04 15:55:12,,405,10:00:00,12:00:00,5
2456,15100,33,trtransfer,2018-05-04 15:55:12,,405,10:00:00,12:00:00,5
2457,15101,3,trtransfer,2018-05-04 15:55:12,,518,08:00:00,10:00:00,5
2458,15102,4,trtransfer,2018-05-04 15:55:12,,518,08:00:00,10:00:00,5
2459,15103,9,trtransfer,2018-05-04 15:55:12,,518,10:00:00,12:00:00,5
2460,15104,31,trtransfer,2018-05-04 15:55:12,,518,10:00:00,12:00:00,5
2461,15105,3,trtransfer,2018-05-04 15:55:12,,424,10:00:00,12:00:00,5
2462,15106,5,trtransfer,2018-05-04 15:55:12,,424,10:00:00,12:00:00,5
2463,15107,10,trtransfer,2018-05-04 15:55:12,,435,13:00:00,17:00:00,5
2464,15108,22,trtransfer,2018-05-04 15:55:12,,463,08:00:00,12:00:00,5
2465,15109,25,trtransfer,2018-05-04 15:55:12,,463,08:00:00,12:00:00,5
2466,15110,33,trtransfer,2018-05-04 15:55:12,,544,16:00:00,18:00:00,5
2467,15111,33,trtransfer,2018-05-04 15:55:12,,551,18:00:00,20:00:00,5
2468,15112,14,trtransfer,2018-05-04 15:55:12,,573,12:00:00,14:00:00,5
2469,15113,14,trtransfer,2018-05-04 15:55:12,,573,10:00:00,12:00:00,5
2470,15114,3,trtransfer,2018-05-04 15:55:12,,583,18:00:00,20:00:00,5
2471,15115,4,trtransfer,2018-05-04 15:55:12,,583,18:00:00,20:00:00,5
2472,15116,5,trtransfer,2018-05-04 15:55:12,,583,18:00:00,20:00:00,5
2473,15117,6,trtransfer,2018-05-04 15:55:12,,583,18:00:00,20:00:00,5
2474,15118,7,trtransfer,2018-05-04 15:55:12,,583,18:00:00,20:00:00,5
2475,15119,8,trtransfer,2018-05-04 15:55:12,,583,18:00:00,20:00:00,5
2476,15120,6,trtransfer,2018-05-04 15:55:12,,587,14:00:00,16:00:00,5
2477,15121,8,trtransfer,2018-05-04 15:55:12,,587,14:00:00,16:00:00,5
2478,15122,33,trtransfer,2018-05-04 15:55:12,,484,14:00:00,16:00:00,5
2479,15123,31,trtransfer,2018-05-04 15:55:12,,484,14:00:00,16:00:00,5
2480,15124,32,trtransfer,2018-05-04 15:55:12,,484,14:00:00,16:00:00,5
2481,15125,4,trtransfer,2018-05-04 15:55:12,,552,14:00:00,16:00:00,6
2482,15126,7,trtransfer,2018-05-04 15:55:12,,481,08:00:00,10:00:00,6
2483,15127,32,trtransfer,2018-05-04 15:55:12,,481,08:00:00,10:00:00,6
2484,15128,9,trtransfer,2018-05-04 15:55:12,,490,14:00:00,16:00:00,1
2485,15129,33,trtransfer,2018-05-04 15:55:12,,490,14:00:00,16:00:00,1
2486,15130,33,trtransfer,2018-05-04 15:55:12,,363,10:00:00,12:00:00,1
2487,15131,7,trtransfer,2018-05-04 15:55:12,,384,10:00:00,12:00:00,1
2488,15132,12,trtransfer,2018-05-04 15:55:12,,384,10:00:00,12:00:00,1
2489,15133,3,trtransfer,2018-05-04 15:55:12,,400,18:00:00,20:00:00,1
2490,15134,4,trtransfer,2018-05-04 15:55:12,,400,18:00:00,20:00:00,1
2491,15135,5,trtransfer,2018-05-04 15:55:12,,400,18:00:00,20:00:00,1
2492,15136,27,trtransfer,2018-05-04 15:55:12,,407,12:00:00,14:00:00,1
2493,15137,4,trtransfer,2018-05-04 15:55:12,,425,16:00:00,18:00:00,1
2494,15138,9,trtransfer,2018-05-04 15:55:12,,407,10:00:00,12:00:00,1
2495,15139,36,trtransfer,2018-05-04 15:55:12,,532,10:00:00,14:00:00,1
2496,15140,10,trtransfer,2018-05-04 15:55:12,,364,12:00:00,15:00:00,1
2497,15141,33,trtransfer,2018-05-04 15:55:12,,436,16:00:00,18:00:00,1
2498,15142,22,trtransfer,2018-05-04 15:55:12,,453,14:00:00,16:00:00,1
2499,15143,25,trtransfer,2018-05-04 15:55:12,,453,14:00:00,16:00:00,1
2500,15144,22,trtransfer,2018-05-04 15:55:12,,463,08:00:00,12:00:00,1
2501,15145,25,trtransfer,2018-05-04 15:55:12,,463,08:00:00,12:00:00,1
2502,15146,70,trtransfer,2018-05-04 15:55:12,,460,10:00:00,12:00:00,1
2503,15147,7,trtransfer,2018-05-04 15:55:12,,454,14:00:00,16:00:00,1
2504,15148,14,trtransfer,2018-05-04 15:55:12,,572,16:00:00,19:00:00,1
2505,15149,4,trtransfer,2018-05-04 15:55:12,,572,20:00:00,22:00:00,1
2506,15150,3,trtransfer,2018-05-04 15:55:12,,580,08:00:00,12:00:00,1
2507,15151,4,trtransfer,2018-05-04 15:55:12,,580,08:00:00,12:00:00,1
2508,15152,5,trtransfer,2018-05-04 15:55:12,,580,08:00:00,12:00:00,1
2509,15153,6,trtransfer,2018-05-04 15:55:12,,580,08:00:00,12:00:00,1
2510,15154,6,trtransfer,2018-05-04 15:55:12,,588,18:00:00,20:00:00,1
2511,15155,33,trtransfer,2018-05-04 15:55:12,,534,18:00:00,20:00:00,1
2512,15156,33,trtransfer,2018-05-04 15:55:12,,534,12:00:00,14:00:00,1
2513,15157,3,trtransfer,2018-05-04 15:55:12,,597,12:00:00,14:00:00,1
2514,15158,4,trtransfer,2018-05-04 15:55:12,,597,12:00:00,14:00:00,1
2515,15159,5,trtransfer,2018-05-04 15:55:12,,597,12:00:00,14:00:00,1
2516,15160,6,trtransfer,2018-05-04 15:55:12,,597,12:00:00,14:00:00,1
2517,15161,8,trtransfer,2018-05-04 15:55:12,,597,12:00:00,14:00:00,1
2518,15162,32,trtransfer,2018-05-04 15:55:12,,482,10:00:00,12:00:00,1
2519,15163,3,trtransfer,2018-05-04 15:55:12,,356,16:00:00,18:00:00,2
2520,15164,4,trtransfer,2018-05-04 15:55:12,,356,16:00:00,18:00:00,2
2521,15165,5,trtransfer,2018-05-04 15:55:12,,488,14:00:00,16:00:00,2
2522,15166,5,trtransfer,2018-05-04 15:55:12,,357,08:00:00,10:00:00,2
2523,15167,3,trtransfer,2018-05-04 15:55:12,,374,12:00:00,14:00:00,2
2524,15168,12,trtransfer,2018-05-04 15:55:12,,374,12:00:00,14:00:00,2
2525,15169,3,trtransfer,2018-05-04 15:55:12,,508,20:00:00,22:00:00,2
2526,15170,7,trtransfer,2018-05-04 15:55:12,,508,20:00:00,22:00:00,2
2527,15171,8,trtransfer,2018-05-04 15:55:12,,508,20:00:00,22:00:00,2
