30,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ300_Β,102,102,08:00-09:00,08:00,09:00,,ΔΔ,,ΔΔ,Π,3,ΕΠ,700148,,,,ΔΔ,,ΔΔ,,,,,,,,ΔΔ,,,,,,,,,,ΔΔ,,ΚΟΙΝ,,,,,,,,ΔΔ,,ΔΔ,,,,,,,,,,,,,,,,,,,,,,
31,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ300_Β,102,102,09:00-10:00,09:00,10:00,,ΔΔ,,ΔΔ,Π,3,ΕΠ,700148,,,,ΔΔ,,ΔΔ,Π,3,ΥΠ,700157,,,,ΔΔ,,ΔΔ,Π,5,ΕΠ,700194,,,,ΔΔ,,ΚΟΙΝ,Π,3,Υ,300613,ΚΟΙΝ ΘΕΩΡΙΑ Ι,,ΚΑΝΤΖΑΡΑ,ΔΔ,,ΔΔ,,,,,,,,,,,,,,,,,,,,,,
32,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ300_Β,102,102,10:00-11:00,10:00,11:00,,ΔΔ,,ΔΔ,Π,3,ΕΠ,700148,,,,ΔΔ,,ΔΔ,Π,3,ΥΠ,700157,,,,ΔΔ,,ΔΔ,Π,5,ΕΠ,700194,,,,ΔΔ,,ΚΟΙΝ,Π,3,Υ,300613,ΚΟΙΝ ΘΕΩΡΙΑ Ι,,ΚΑΝΤΖΑΡΑ,ΔΔ,,ΔΕΠΣ,,,,,,,,,,,,,,,,,,,,,,
33,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ300_Β,102,102,11:00-12:00,11:00,12:00,,ΔΔ,,ΔΔ,Π,3,ΥΠ,700022,,,,ΔΔ,,ΠΕΙ,,1,ΥΕ,110222,,,,ΔΔ,,ΔΔ,Π,5,ΕΠ,700194,,,,ΔΔ,,ΚΟΙΝ,Π,3,Υ,300613,ΚΟΙΝ ΘΕΩΡΙΑ Ι,,ΚΑΝΤΖΑΡΑ,ΔΔ,,ΔΕΠΣ (ΚΟΙΝ),,,,,,,,,,,,,,,,,,,,,,
34,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ300_Β,102,102,12:00-13:00,12:00,13:00,,ΔΔ,,ΔΔ,Π,3,ΥΠ,700022,,,,ΔΔ,,ΠΕΙ,,1,ΥΕ,110222,,,,ΔΔ,,ΔΔ,Π,3,ΥΠ,700157,,,,ΔΔ,,ΔΔ,Π,5,ΥΠ,700178,,,,ΔΔ,,ΔΕΠΣ (ΚΟΙΝ),,,,,,,,,,,,,,,,,,,,,,
35,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ300_Β,102,102,13:00-14:00,13:00,14:00,,ΔΔ,,ΔΔ,Π,3,ΥΠ,700022,,,,ΔΔ,,ΠΕΙ,,1,ΥΕ,110222,,,,ΔΔ,,ΔΔ,Π,3,ΥΠ,700157,,,,ΔΔ,,ΔΔ,Π,5,ΥΠ,700178,,,,ΔΔ,,ΔΔ,Π,7,ΥΠ,700107,,,,,,,,,,,,,,,,,,
36,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ300_Β,102,102,14:00-15:00,14:00,15:00,,ΔΔ,,ΔΔ,Π,5,ΥΠ,700098,,,,ΔΔ,,ΔΔ,Π,5,ΥΠ,700059,,,,ΔΔ,,ΔΔ,Π,7,ΥΠ,700041,,,,ΔΔ,,ΔΔ,Π,5,ΥΠ,700059,,,,ΔΔ,,ΔΔ,Π,7,ΥΠ,700107,,,,,,,,,,,,,,,,,,
37,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ300_Β,102,102,15:00-16:00,15:00,16:00,,ΔΔ,,ΔΔ,Π,5,ΥΠ,700098,,,,ΔΔ,,ΔΔ,Π,5,ΥΠ,700059,,,,ΔΔ,,ΔΔ,Π,7,ΥΠ,700041,,,,ΔΔ,,ΔΔ,Π,5,ΥΠ,700059,,,,ΔΔ,,,,,,,,,,,,,,,,,,,,,,,,
38,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ300_Β,102,102,16:00-17:00,16:00,17:00,,ΔΔ,,ΔΔ,Π,3,ΥΠ,700204,,,,ΔΔ,,ΔΔ,Π,7,ΕΠ,700196,,,,ΔΔ,,ΔΔ,,,,,,,,ΔΔ,,ΔΔ,Π,3,ΥΠ,700014,,,,ΔΔ,,,,,,,,,,,,,,,,,,,,,,,,
39,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ300_Β,102,102,17:00-18:00,17:00,18:00,,ΔΔ,,ΔΔ,Π,3,ΥΠ,700204,,,,ΔΔ,,ΔΔ,Π,7,ΕΠ,700196,,,,ΔΔ,,ΔΔ,Π,3,ΥΠ,700022,,,,ΔΔ,,ΔΔ,Π,3,ΥΠ,700014,,,,ΔΔ,,ΚΠ,,,,,,,,,,,,,,,,,,,,,,
40,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ300_Β,102,102,18:00-19:00,18:00,19:00,,ΔΔ,,ΚΟΙΝ,Π,3,Υ,300643,ΟΙΚΟΝΟΜΙΑ ΚΟΙΝΩΝΙΑ ΣΥΓΧΡΟΝΗ ΕΥΡΩΠΗ,2,ΚΗΠΑΣ,ΔΔ,,ΔΕΠΣ,Π,5,Υ,120432,,,ΜΑΣΤΡΟΓΙΑΝΝΗΣ,ΔΔ,,ΔΔ,Π,5,ΥΠ,700098,,,,ΔΔ,,ΚΠ,,,ΕΠ,510078,,,,ΔΔ,,ΚΠ,,,,,,,,,,,,,,,,,,,,,,
41,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ300_Β,102,102,19:00-20:00,19:00,20:00,,ΔΔ,,ΚΟΙΝ,Π,3,Υ,300643,ΟΙΚΟΝΟΜΙΑ ΚΟΙΝΩΝΙΑ ΣΥΓΧΡΟΝΗ ΕΥΡΩΠΗ,2,ΚΗΠΑΣ,ΔΔ,,ΔΕΠΣ,Π,5,Υ,120432,,,ΜΑΣΤΡΟΓΙΑΝΝΗΣ,ΔΔ,,ΔΔ,Π,5,ΥΠ,700098,,,,ΔΔ,,ΚΠ,,,ΕΠ,510078,,,,ΔΔ,,ΚΠ,,,,,,,,,,,,,,,,,,,,,,
